date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:53:05	67/67	---M--	200	added ('OK')	text/plain	date:Sun,%2001%20Jul%202018%2008:53:03%20GMT	https://breezometer.com/robots.txt		(from )
11:53:05	29302/29302	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jul%202018%2008:53:04%20GMT	https://breezometer.com/	breezometer.com/index.html	(from )
11:53:05	947/947	---M--	200	added ('OK')	application/octet-stream	etag:%225b06b04d-3b3%22	https://breezometer.com/manifest.json	breezometer.com/manifest.json	(from https://breezometer.com/)
11:53:06	830/830	---M--	200	added ('OK')	text/xml	date:Sun,%2001%20Jul%202018%2008:53:06%20GMT	https://breezometer.com/xmlrpc.php?rsd	breezometer.com/xmlrpc0db0.php	(from https://breezometer.com/)
11:53:08	2303/2303	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Jul%202018%2008:53:07%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2F	breezometer.com/wp-json/oembed/1.0/embed54c4.json	(from https://breezometer.com/)
11:53:08	154456/154456	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Jul%202018%2008:53:08%20GMT	https://breezometer.com/wp-json/	breezometer.com/wp-json/index.html	(from https://breezometer.com/)
11:53:09	2404/2404	---MCZ	200	added ('OK')	text/xml	date:Sun,%2001%20Jul%202018%2008:53:08%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2F&format=xml	breezometer.com/wp-json/oembed/1.0/embed5c97	(from https://breezometer.com/)
11:53:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:53:09%20GMT	https://breezometer.com/air-quality-map	breezometer.com/air-quality-map	(from https://breezometer.com/)
11:54:09	29279/29279	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jul%202018%2008:53:10%20GMT	https://breezometer.com/plans/	breezometer.com/plans/index.html	(from https://breezometer.com/)
11:54:14	45453/45453	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jul%202018%2008:53:10%20GMT	https://breezometer.com/solutions/	breezometer.com/solutions/index.html	(from https://breezometer.com/)
11:54:14	27388/27388	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jul%202018%2008:53:10%20GMT	https://breezometer.com/use-cases/	breezometer.com/use-cases/index.html	(from https://breezometer.com/)
11:54:14	27180/27180	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jul%202018%2008:53:11%20GMT	https://breezometer.com/technology/	breezometer.com/technology/index.html	(from https://breezometer.com/)
11:54:15	23006/23006	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jul%202018%2008:54:10%20GMT	https://breezometer.com/resources/	breezometer.com/resources/index.html	(from https://breezometer.com/)
11:54:16	2282/2282	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Jul%202018%2008:54:15%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fsolutions%2F	breezometer.com/wp-json/oembed/1.0/embed4247.json	(from https://breezometer.com/solutions/)
11:54:16	33674/33674	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jul%202018%2008:54:15%20GMT	https://breezometer.com/air-quality-api/	breezometer.com/air-quality-api/index.html	(from https://breezometer.com/)
11:54:16	999/999	---M--	403	error ('Forbidden')	text/html	date:Sun,%2001%20Jul%202018%2008:54:16%20GMT	https://breezometer.com/[{%20headline:%20'Captivate%20with%20Global%20Air%20Quality%20Information',%20text:%20'Use%20location-based,%20real-time%20&%20actionable%20air%20pollution%20data',%20icon:%20'map_icon.png',%20image:%20'phone_product.png',%20},%20{%20headline:%20'Engage%20with%20an%20Interactive%20Heatmap%20',%20text:%20'Display%20dynamic%20air%20quality%20in%20an%20intuitive%20<br>&%20interactive%20way',%20icon:%20'heat_icon.png',%20image:%20'mac_product.png',%20},%20{%20headline:%20'Inform%20with%20Forecast%20&%20Historical%20Data',%20text:%20'Give%20your%20users%20&%20products%20a%20head%20<br>against%20air%20pollution',%20icon:%20'forecast_icon.png',%20image:%20'nest_product.png',%20selected:%20true%20},%20{%20headline:%20'Impact%20Lives%20with%20Pollen%20Levels',%20text:%20'Alert%20sensitive%20populations,%20adapt<br>%20your%20marketing%20&%20technology%20to%20pollen%20trends',%20icon:%20'globe_icon.png',%20image:%20'pollen_watch.png',%20}]	breezometer.com/[{%20headline_%20'Captivate%20with%20Global%20Air%20Quality%20Information',%20text_%20'Use%20location-based,%20real-time%20&%20actionable%20air%20pollution%20data',%20icon_%20'map_icon.png',%20image_%20'phone_product.png',%20},%20{%20headline_%20'Engage%20with%20an%20Intera	(from https://breezometer.com/)
11:54:16	251460/251460	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jul%202018%2008:54:15%20GMT	https://breezometer.com/air-quality-map/	breezometer.com/air-quality-map/index.html	(from https://breezometer.com/)
11:54:18	2379/2379	---MCZ	200	added ('OK')	text/xml	date:Sun,%2001%20Jul%202018%2008:54:17%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fsolutions%2F&format=xml	breezometer.com/wp-json/oembed/1.0/embed0e89	(from https://breezometer.com/solutions/)
11:55:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:54:18%20GMT	https://breezometer.com/2017-global-cleantech/	breezometer.com/2017-global-cleantech/index.html	(from https://breezometer.com/)
11:55:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:54:18%20GMT	https://breezometer.com/breezometer-won-startup-open-israel-competition/	breezometer.com/breezometer-won-startup-open-israel-competition/index.html	(from https://breezometer.com/)
11:55:11	27584/27584	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jul%202018%2008:54:18%20GMT	https://breezometer.com/smart-cities-solution/	breezometer.com/smart-cities-solution/index.html	(from https://breezometer.com/)
11:55:11	35665/35665	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jul%202018%2008:54:19%20GMT	https://breezometer.com/hella/	breezometer.com/hella/index.html	(from https://breezometer.com/)
11:55:12	2286/2286	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Jul%202018%2008:55:11%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fplans%2F	breezometer.com/wp-json/oembed/1.0/embed26e0.json	(from https://breezometer.com/plans/)
11:55:12	34851/34851	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jul%202018%2008:55:12%20GMT	https://breezometer.com/company/	breezometer.com/company/index.html	(from https://breezometer.com/)
11:55:12	66714/66714	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jul%202018%2008:55:12%20GMT	https://breezometer.com/faq/	breezometer.com/faq/index.html	(from https://breezometer.com/)
11:55:13	24127/24127	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jul%202018%2008:55:13%20GMT	https://breezometer.com/contact-us/	breezometer.com/contact-us/index.html	(from https://breezometer.com/)
11:55:14	2385/2385	---MCZ	200	added ('OK')	text/xml	date:Sun,%2001%20Jul%202018%2008:55:13%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fplans%2F&format=xml	breezometer.com/wp-json/oembed/1.0/embeda74d	(from https://breezometer.com/plans/)
11:55:15	101284/101284	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jul%202018%2008:55:14%20GMT	https://breezometer.com/careers/	breezometer.com/careers/index.html	(from https://breezometer.com/)
11:55:16	83353/83353	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jul%202018%2008:55:14%20GMT	https://breezometer.com/terms-of-use/	breezometer.com/terms-of-use/index.html	(from https://breezometer.com/)
11:55:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:55:14%20GMT	https://breezometer.com/?p=2240	breezometer.com/index52de.html	(from https://breezometer.com/solutions/)
11:55:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:55:15%20GMT	https://breezometer.com/whats-the-problem-with-low-cost-air-quality-sensors/	breezometer.com/whats-the-problem-with-low-cost-air-quality-sensors/index.html	(from https://breezometer.com/solutions/)
11:55:17	2296/2296	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Jul%202018%2008:55:16%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fuse-cases%2F	breezometer.com/wp-json/oembed/1.0/embed3347.json	(from https://breezometer.com/use-cases/)
11:55:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:55:17%20GMT	https://breezometer.com/why-air-quality-is-a-huge-opportunity-for-the-car-mobility-industry/	breezometer.com/why-air-quality-is-a-huge-opportunity-for-the-car-mobility-industry/index.html	(from https://breezometer.com/solutions/)
11:55:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:55:17%20GMT	https://breezometer.com/blog/	breezometer.com/blog/index.html	(from https://breezometer.com/solutions/)
11:55:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:55:17%20GMT	https://breezometer.com/?p=2258	breezometer.com/index4a57.html	(from https://breezometer.com/plans/)
11:55:19	2395/2395	---MCZ	200	added ('OK')	text/xml	date:Sun,%2001%20Jul%202018%2008:55:18%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fuse-cases%2F&format=xml	breezometer.com/wp-json/oembed/1.0/embeddd57	(from https://breezometer.com/use-cases/)
11:55:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:55:19%20GMT	https://breezometer.com/?p=4611	breezometer.com/indexff98.html	(from https://breezometer.com/use-cases/)
11:55:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:55:19%20GMT	https://breezometer.com/clients/veolia-client/	breezometer.com/clients/veolia-client/index.html	(from https://breezometer.com/use-cases/)
11:55:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:55:19%20GMT	https://breezometer.com/air-quality-pilot-paris/	breezometer.com/air-quality-pilot-paris/index.html	(from https://breezometer.com/use-cases/)
11:55:21	2351/2351	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Jul%202018%2008:55:20%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Ftechnology%2F	breezometer.com/wp-json/oembed/1.0/embedfb8a.json	(from https://breezometer.com/technology/)
11:55:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:55:21%20GMT	https://breezometer.com/clients/foobot-case-study/	breezometer.com/clients/foobot-case-study/index.html	(from https://breezometer.com/use-cases/)
11:55:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:55:21%20GMT	https://breezometer.com/clients/client-air-quality-cities-current-by-ge/	breezometer.com/clients/client-air-quality-cities-current-by-ge/index.html	(from https://breezometer.com/use-cases/)
11:55:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:55:21%20GMT	https://breezometer.com/clients/client-rzmask/	breezometer.com/clients/client-rzmask/index.html	(from https://breezometer.com/use-cases/)
11:55:23	2452/2452	---MCZ	200	added ('OK')	text/xml	date:Sun,%2001%20Jul%202018%2008:55:22%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Ftechnology%2F&format=xml	breezometer.com/wp-json/oembed/1.0/embedf266	(from https://breezometer.com/technology/)
11:55:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:55:23%20GMT	https://breezometer.com/?p=6709	breezometer.com/index4f9f.html	(from https://breezometer.com/technology/)
11:55:24	2372/2372	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Jul%202018%2008:55:23%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fresources%2F	breezometer.com/wp-json/oembed/1.0/embeda308.json	(from https://breezometer.com/resources/)
11:55:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:55:24%20GMT	https://breezometer.com/?p=4602	breezometer.com/index0036.html	(from https://breezometer.com/resources/)
11:55:25	2540/2540	---MCZ	200	added ('OK')	text/xml	date:Sun,%2001%20Jul%202018%2008:55:24%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fresources%2F&format=xml	breezometer.com/wp-json/oembed/1.0/embed392f	(from https://breezometer.com/resources/)
11:55:26	2243/2243	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Jul%202018%2008:55:25%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fair-quality-api%2F	breezometer.com/wp-json/oembed/1.0/embedf409.json	(from https://breezometer.com/air-quality-api/)
11:55:26	763/763	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Jan%202017%2017:48:00%20GMT	https://breezometer.com/air-quality-api/feed/	breezometer.com/air-quality-api/feed/index.html	(from https://breezometer.com/air-quality-api/)
11:55:27	2340/2340	---MCZ	200	added ('OK')	text/xml	date:Sun,%2001%20Jul%202018%2008:55:26%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fair-quality-api%2F&format=xml	breezometer.com/wp-json/oembed/1.0/embed508d	(from https://breezometer.com/air-quality-api/)
11:55:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:55:26%20GMT	https://breezometer.com/?p=1595	breezometer.com/indexdd87.html	(from https://breezometer.com/air-quality-api/)
11:55:28	26280/26280	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jul%202018%2008:55:27%20GMT	https://breezometer.com/air-quality-api/heatmap-tile-overlay/	breezometer.com/air-quality-api/heatmap-tile-overlay/index.html	(from https://breezometer.com/air-quality-api/)
11:55:28	33247/33247	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jul%202018%2008:55:27%20GMT	https://breezometer.com/air-quality-api/history-api/	breezometer.com/air-quality-api/history-api/index.html	(from https://breezometer.com/air-quality-api/)
11:55:29	2243/2243	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Jul%202018%2008:55:28%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fair-quality-map%2F	breezometer.com/wp-json/oembed/1.0/embed96f1.json	(from https://breezometer.com/air-quality-map/)
11:55:29	31527/31527	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jul%202018%2008:55:29%20GMT	https://breezometer.com/air-quality-api/forecast-api/	breezometer.com/air-quality-api/forecast-api/index.html	(from https://breezometer.com/air-quality-api/)
11:55:29	27907/27907	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jul%202018%2008:55:29%20GMT	https://breezometer.com/air-quality-api/response-data-fields/	breezometer.com/air-quality-api/response-data-fields/index.html	(from https://breezometer.com/air-quality-api/)
11:55:29	22807/22807	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jul%202018%2008:55:29%20GMT	https://breezometer.com/air-quality-api/response-codes/	breezometer.com/air-quality-api/response-codes/index.html	(from https://breezometer.com/air-quality-api/)
11:55:31	2340/2340	---MCZ	200	added ('OK')	text/xml	date:Sun,%2001%20Jul%202018%2008:55:30%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fair-quality-map%2F&format=xml	breezometer.com/wp-json/oembed/1.0/embedde2e	(from https://breezometer.com/air-quality-map/)
11:55:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:55:31%20GMT	https://breezometer.com/?p=5861	breezometer.com/index73ec.html	(from https://breezometer.com/air-quality-map/)
11:55:32	42082/42082	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jul%202018%2008:55:31%20GMT	https://breezometer.com/air-quality-api/weather-api/	breezometer.com/air-quality-api/weather-api/index.html	(from https://breezometer.com/air-quality-api/)
11:55:32	21695/21695	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jul%202018%2008:55:31%20GMT	https://breezometer.com/air-quality-api/pollen-api/	breezometer.com/air-quality-api/pollen-api/index.html	(from https://breezometer.com/air-quality-api/)
11:55:33	2273/2273	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Jul%202018%2008:55:32%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fsmart-cities-solution%2F	breezometer.com/wp-json/oembed/1.0/embed3771.json	(from https://breezometer.com/smart-cities-solution/)
11:55:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:55:33%20GMT	https://breezometer.com/?p=2242	breezometer.com/indexde4f.html	(from https://breezometer.com/smart-cities-solution/)
11:55:34	2370/2370	---MCZ	200	added ('OK')	text/xml	date:Sun,%2001%20Jul%202018%2008:55:33%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fsmart-cities-solution%2F&format=xml	breezometer.com/wp-json/oembed/1.0/embedec0b	(from https://breezometer.com/smart-cities-solution/)
11:55:35	2496/2496	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Jul%202018%2008:55:34%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fhella%2F	breezometer.com/wp-json/oembed/1.0/embed0412.json	(from https://breezometer.com/hella/)
11:55:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:55:35%20GMT	https://breezometer.com/?p=6736	breezometer.com/indexd6f8.html	(from https://breezometer.com/hella/)
11:55:36	2666/2666	---MCZ	200	added ('OK')	text/xml	date:Sun,%2001%20Jul%202018%2008:55:35%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fhella%2F&format=xml	breezometer.com/wp-json/oembed/1.0/embedda4c	(from https://breezometer.com/hella/)
11:55:37	2343/2343	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Jul%202018%2008:55:36%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fcompany%2F	breezometer.com/wp-json/oembed/1.0/embed079c.json	(from https://breezometer.com/company/)
11:55:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:55:37%20GMT	https://breezometer.com/?p=2244	breezometer.com/index4c6d.html	(from https://breezometer.com/company/)
11:55:38	2511/2511	---MCZ	200	added ('OK')	text/xml	date:Sun,%2001%20Jul%202018%2008:55:37%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fcompany%2F&format=xml	breezometer.com/wp-json/oembed/1.0/embed043c	(from https://breezometer.com/company/)
11:55:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:55:38%20GMT	https://breezometer.com/%22https://www.youtube.com/embed/f9QiLo7D0EU?rel=0&enablejsapi=1&html5=1%22	breezometer.com/_https_/www.youtube.com/embed/f9QiLo7D0EU9ec0	(from https://breezometer.com/company/)
11:55:39	15006/15006	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2001%20Jul%202018%2008:55:39%20GMT	https://breezometer.com/%22https:/www.youtube.com/embed/f9QiLo7D0EU?rel=0&enablejsapi=1&html5=1%22	breezometer.com/_https_/www.youtube.com/embed/f9QiLo7D0EU9ec0	(from https://breezometer.com/company/)
11:55:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:55:40%20GMT	https://breezometer.com/%22https:////breezometer.com//breezometers-air-quality-index///%22>(read	breezometer.com/_https_/breezometer.com/breezometers-air-quality-index/__(read	(from https://breezometer.com/faq/)
11:55:41	15006/15006	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2001%20Jul%202018%2008:55:41%20GMT	https://breezometer.com/%22https:/breezometer.com/breezometers-air-quality-index/%22(read	breezometer.com/_https_/breezometer.com/breezometers-air-quality-index/_(read	(from https://breezometer.com/faq/)
11:55:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:55:42%20GMT	https://breezometer.com/%22https:////blog.breezometer.com//breezometers-air-quality-index/%22>establishment	breezometer.com/_https_/blog.breezometer.com/breezometers-air-quality-index/__establishment	(from https://breezometer.com/faq/)
11:55:42	34695/34695	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2028%20Jun%202018%2014:10:25%20GMT	https://breezometer.com/faq/feed/	breezometer.com/faq/feed/index.html	(from https://breezometer.com/faq/)
11:55:43	15006/15006	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2001%20Jul%202018%2008:55:43%20GMT	https://breezometer.com/%22https:/blog.breezometer.com/breezometers-air-quality-index/%22establishment	breezometer.com/_https_/blog.breezometer.com/breezometers-air-quality-index/_establishment	(from https://breezometer.com/faq/)
11:55:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:55:44%20GMT	https://breezometer.com/%22https:////gispub.epa.gov//air//trendsreport//2017///%22>	breezometer.com/_https_/gispub.epa.gov/air/trendsreport/2017/__	(from https://breezometer.com/faq/)
11:55:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:55:45%20GMT	https://breezometer.com/%22https:/gispub.epa.gov/air/trendsreport/2017/%22	breezometer.com/_https_/gispub.epa.gov/air/trendsreport/2017/_	(from https://breezometer.com/faq/)
11:55:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:55:46%20GMT	https://breezometer.com/%22https:////breezometer.com//according-to-a-new-study-breezometers-app-is-changing-peoples-behavior///%22>recent	breezometer.com/_https_/breezometer.com/according-to-a-new-study-breezometers-app-is-changing-peoples-behavior/__recent	(from https://breezometer.com/faq/)
11:55:46	15006/15006	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2001%20Jul%202018%2008:55:46%20GMT	https://breezometer.com/%22https:/gispub.epa.gov/air/trendsreport/2017/	breezometer.com/_https_/gispub.epa.gov/air/trendsreport/2017/index.html	(from https://breezometer.com/faq/)
11:55:47	15006/15006	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2001%20Jul%202018%2008:55:47%20GMT	https://breezometer.com/%22https:/breezometer.com/according-to-a-new-study-breezometers-app-is-changing-peoples-behavior/%22recent	breezometer.com/_https_/breezometer.com/according-to-a-new-study-breezometers-app-is-changing-peoples-behavior/_recent	(from https://breezometer.com/faq/)
11:55:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:55:48%20GMT	https://breezometer.com/%22https:////gispub.epa.gov//air//trendsreport//2016///%22>(EPA,	breezometer.com/_https_/gispub.epa.gov/air/trendsreport/2016/__(EPA,	(from https://breezometer.com/faq/)
11:55:49	15006/15006	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2001%20Jul%202018%2008:55:49%20GMT	https://breezometer.com/%22https:/gispub.epa.gov/air/trendsreport/2016/%22(EPA	breezometer.com/_https_/gispub.epa.gov/air/trendsreport/2016/_(EPA	(from https://breezometer.com/faq/)
11:55:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:55:50%20GMT	https://breezometer.com/%22https:////breezometer.com//request-a-call///%22>Get	breezometer.com/_https_/breezometer.com/request-a-call/__Get	(from https://breezometer.com/faq/)
11:55:51	15006/15006	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2001%20Jul%202018%2008:55:51%20GMT	https://breezometer.com/%22https:/breezometer.com/request-a-call/%22Get	breezometer.com/_https_/breezometer.com/request-a-call/_Get	(from https://breezometer.com/faq/)
11:55:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:55:52%20GMT	https://breezometer.com/%22https:////www.youtube.com//watch?v=DJX-cnQZZKI\%22>	breezometer.com/_https_/www.youtube.com/watchdb3b	(from https://breezometer.com/faq/)
11:55:53	15006/15006	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2001%20Jul%202018%2008:55:53%20GMT	https://breezometer.com/%22https:/www.youtube.com/watch?v=DJX-cnQZZKI%22	breezometer.com/_https_/www.youtube.com/watchd6d5	(from https://breezometer.com/faq/)
11:55:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:55:54%20GMT	https://breezometer.com/%22http:////info.breezometer.com//air-quality-technology-paper/%22>	breezometer.com/_http_/info.breezometer.com/air-quality-technology-paper/__	(from https://breezometer.com/faq/)
11:55:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:55:55%20GMT	https://breezometer.com/%22http:/info.breezometer.com/air-quality-technology-paper/%22	breezometer.com/_http_/info.breezometer.com/air-quality-technology-paper/_	(from https://breezometer.com/faq/)
11:55:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:55:56%20GMT	https://breezometer.com/%22https:////breezometer.com//api///%22>	breezometer.com/_https_/breezometer.com/api/__	(from https://breezometer.com/faq/)
11:55:56	15006/15006	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2001%20Jul%202018%2008:55:56%20GMT	https://breezometer.com/%22http:/info.breezometer.com/air-quality-technology-paper/	breezometer.com/_http_/info.breezometer.com/air-quality-technology-paper/index.html	(from https://breezometer.com/faq/)
11:55:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:55:57%20GMT	https://breezometer.com/%22https:/breezometer.com/api/%22	breezometer.com/_https_/breezometer.com/api/_	(from https://breezometer.com/faq/)
11:55:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:55:58%20GMT	https://breezometer.com/%22https:////breezometer.com//request-a-call///%22	breezometer.com/_https_/breezometer.com/request-a-call/_	(from https://breezometer.com/faq/)
11:55:59	15006/15006	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2001%20Jul%202018%2008:55:58%20GMT	https://breezometer.com/%22https:/breezometer.com/api/	breezometer.com/_https_/breezometer.com/api/index.html	(from https://breezometer.com/faq/)
11:55:59	15006/15006	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2001%20Jul%202018%2008:55:59%20GMT	https://breezometer.com/%22https:/breezometer.com/request-a-call/	breezometer.com/_https_/breezometer.com/request-a-call/index.html	(from https://breezometer.com/faq/)
11:56:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2008:55:59%20GMT	https://breezometer.com/%22https:////breezometer.com//request-a-call///%22>Schedule	breezometer.com/_https_/breezometer.com/request-a-call/__Schedule.2f.delayed	(from https://breezometer.com/faq/)
